surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
linoleum,straight,-180,-3.141592653589793,0.9793340987370838,1.112842381499098
linoleum,straight,-180,-3.141592653589793,1.0482204362801377,1.1047646383467278
linoleum,straight,-180,-3.141592653589793,0.6704936854190586,1.0565123102436536
linoleum,straight,-180,-3.141592653589793,0.7428243398392652,1.0603393289960452
linoleum,straight,-180,-3.141592653589793,1.3340987370838115,0.979078964153591
linoleum,straight,-180,-3.141592653589793,1.2985074626865671,0.9906875877025131
linoleum,straight,-180,-3.141592653589793,0.9931113662456947,1.002551345834928
linoleum,straight,-180,-3.141592653589793,0.870264064293915,0.9951524429136369
linoleum,straight,-180,-3.141592653589793,0.7669345579793342,0.9670876387294298
linoleum,straight,-180,-3.141592653589793,0.7864523536165328,0.9456563337160352
linoleum,straight,-180,-3.141592653589793,0.8140068886337544,0.9196326061997703
linoleum,straight,-180,-3.141592653589793,0.7807118254879448,0.9318790662074244
linoleum,straight,-180,-3.141592653589793,0.8668197474167624,0.9456563337160352
linoleum,straight,-180,-3.141592653589793,0.7370838117106774,0.8793213420079091
linoleum,straight,-180,-3.141592653589793,0.7715269804822042,0.8207679550963133
linoleum,straight,-180,-3.141592653589793,0.8553386911595867,0.8054598800867458
linoleum,straight,-180,-3.141592653589793,0.9460390355912743,0.8138793213420079
linoleum,straight,-180,-3.141592653589793,0.727898966704937,0.8095420334226304
linoleum,straight,0,0.0,0.3754305396096441,0.7549432325551728
linoleum,straight,0,0.0,2.0424799081515497,0.8904196963898455
linoleum,straight,0,0.0,0.9173363949483353,0.9155504528638857
linoleum,straight,0,0.0,0.8323765786452353,0.8984564357698684
linoleum,straight,0,0.0,0.947187141216992,0.9232044903686695
linoleum,straight,0,0.0,0.7680826636050517,0.9141472126546754
linoleum,straight,0,0.0,0.7083811710677382,0.9045796657736955
linoleum,straight,0,0.0,0.5752009184845006,0.8862099757622146
linoleum,straight,0,0.0,0.5212399540757751,0.8541905855338691
linoleum,straight,0,0.0,0.8932261768082664,0.9117234341114939
linoleum,straight,0,0.0,0.8059701492537313,0.7743334609006252
linoleum,straight,0,0.0,0.6337543053960965,0.7428243398392653
linoleum,straight,0,0.0,0.7876004592422502,0.7378492154611558
linoleum,straight,0,0.0,0.7738231917336394,0.71858655440745
linoleum,straight,0,0.0,0.7485648679678532,0.7164179104477612
linoleum,straight,0,0.0,0.7164179104477614,0.717310881489986
linoleum,straight,0,0.0,0.6061997703788748,0.7207551983671387
linoleum,straight,0,0.0,0.6704936854190586,0.7373389462941702
linoleum,straight,0,0.0,0.8048220436280139,0.7275162648296978
linoleum,straight,0,0.0,0.8760045924225028,0.7352978696262279
linoleum,straight,-180,-3.141592653589793,0.8495981630309989,0.8165582344686823
